lat camp flt x yday
-45 21 7 -2.316622 227
-35 21 7 -1.625345 227
-25 21 7 -1.410638 227
-15 21 7 -0.8658311 227
-5 21 7 NA 227
-55 22 7 -3.524211 43
-45 22 7 -3.201179 43
-35 22 7 -2.800628 43
-25 22 7 -3.215121 43
-15 22 7 -2.975517 43
-5 22 7 -0.4939414 43
-65 23 7 -3.207398 286
-55 23 7 -3.132024 286
-65 24 7 -3.808129 128
-55 24 7 -3.489965 128
-5 21 8 -0.4848105 229
5 21 8 -1.638094 229
15 21 8 -2.803912 229
25 21 8 -3.063666 229
35 21 8 -3.154478 229
-5 22 8 0.03369264 45
5 22 8 1.892525 45
15 22 8 1.203562 45
25 22 8 1.712395 45
35 22 8 2.127803 45
-55 23 8 NA 289
-45 23 8 -2.733563 289
-35 23 8 -2.449276 289
-25 23 8 -2.425372 289
-15 23 8 -2.250586 289
-5 23 8 -0.6784598 289
-55 24 8 -3.674624 131
-45 24 8 -3.360616 131
-35 24 8 -2.410518 131
-25 24 8 -2.364941 131
-15 24 8 -2.251668 131
-5 24 8 -1.253646 131
35 21 9 NA 232
45 21 9 -4.654678 232
55 21 9 NA 232
65 21 9 -6.690495 232
75 21 9 -7.939095 232
35 22 9 2.628413 48
45 22 9 2.178375 48
55 22 9 3.487443 48
65 22 9 4.80498 48
75 22 9 4.854168 48
-5 23 9 -1.332002 291
5 23 9 -3.143589 291
15 23 9 -3.020343 291
-5 24 9 -1.384288 133
5 24 9 1.583211 133
15 24 9 3.157608 133
25 24 9 3.123896 133
35 24 9 3.878476 133
65 22 10 5.274887 49
75 22 10 5.655218 49
5 23 10 -3.618565 292
15 23 10 -2.939579 292
25 23 10 -2.770512 292
35 23 10 -2.053126 292
35 24 10 4.410713 136
45 24 10 4.43349 136
55 24 10 4.622467 136
65 24 10 5.365161 136
35 22 11 2.611014 51
45 22 11 4.622741 51
55 22 11 5.169632 51
65 22 11 5.177698 51
35 23 11 -2.447023 295
45 23 11 -1.168176 295
55 23 11 -0.7750454 295
65 23 11 -0.3627024 295
45 24 11 5.14111 137
65 24 11 5.535238 137
45 23 12 -2.158027 297
55 23 12 0.6718405 297
65 23 12 -1.03658 297
75 23 12 -0.8926353 297
45 24 12 4.12678 138
55 24 12 NA 138
65 24 12 5.791521 138.286
75 24 12 5.775321 138
35 23 13 -2.447634 299.0926
45 23 13 -2.233643 299
55 23 13 -1.577584 299
65 23 13 -0.7084046 299
35 24 13 4.359951 140
45 24 13 4.873791 140
55 24 13 6.157231 140
65 24 13 6.083807 140
