lat camp flt x yday
35 22 8 1.523245 45
-55 23 8 NA 289
-45 23 8 -2.975613 289
-35 23 8 -2.830073 289
-25 23 8 -2.713034 289
-15 23 8 -2.632048 289
-5 23 8 -1.512579 289
-55 24 8 -3.705751 131
-45 24 8 -3.342566 131
-35 24 8 -2.19466 131
-25 24 8 -2.423157 131
-15 24 8 -2.383613 131
-5 24 8 -1.852883 131
35 21 9 NA 232
45 21 9 -3.254347 232
55 21 9 NA 232
65 21 9 -7.076558 232
75 21 9 -7.876171 232
35 22 9 1.907486 48
45 22 9 1.651296 48
55 22 9 1.949207 48
65 22 9 3.162048 48
75 22 9 3.545712 48
-5 23 9 -2.481769 291
5 23 9 -5.005916 291
15 23 9 -4.34745 291
-5 24 9 -2.130542 133
5 24 9 -0.4469537 133
15 24 9 1.842696 133
25 24 9 2.494114 133
35 24 9 3.484855 133
65 22 10 5.095083 49
75 22 10 4.269953 49
5 23 10 -5.239885 292
15 23 10 -4.108217 292
25 23 10 -3.190905 292
35 23 10 -2.57524 292
35 24 10 3.603184 136
45 24 10 3.376639 136
55 24 10 3.399667 136
65 24 10 4.626789 136
35 22 11 2.733652 51
45 22 11 3.539049 51
55 22 11 4.169416 51
65 22 11 4.37043 51
35 23 11 -3.085513 295
45 23 11 -2.369526 295
55 23 11 -2.075609 295
65 23 11 -1.680439 295
45 24 11 3.185891 137
65 24 11 5.144508 137
45 23 12 -2.413834 297
55 23 12 -0.4116599 297
65 23 12 -2.022821 297
75 23 12 -1.975144 297
45 24 12 3.270667 138
55 24 12 NA 138
65 24 12 5.325349 138.286
75 24 12 4.989415 138
35 23 13 -2.501353 299.0926
45 23 13 -2.400045 299
55 23 13 -2.146662 299
65 23 13 -1.847901 299
35 24 13 3.690599 140
45 24 13 3.810867 140
55 24 13 4.601935 140
65 24 13 4.530946 140
