lat camp flt x yday
-5 23 8 -0.0117132 289
-55 24 8 -3.479036 131
-45 24 8 -3.079941 131
-35 24 8 -2.124504 131
-25 24 8 -2.300155 131
-15 24 8 -2.098137 131
-5 24 8 -1.11551 131
35 21 9 NA 232
45 21 9 -5.390721 232
55 21 9 NA 232
65 21 9 -8.061041 232
75 21 9 -8.393489 232
35 22 9 1.933256 48
45 22 9 1.772443 48
55 22 9 2.614718 48
65 22 9 3.489745 48
75 22 9 3.201802 48
-5 23 9 -0.4556561 291
5 23 9 -1.510932 291
15 23 9 -2.483058 291
-5 24 9 -1.287547 133
5 24 9 0.747187 133
15 24 9 2.11622 133
25 24 9 2.813015 133
35 24 9 3.51901 133
65 22 10 4.872068 49
75 22 10 4.003463 49
5 23 10 -1.864272 292
15 23 10 -2.683316 292
25 23 10 -2.793737 292
35 23 10 -2.615772 292
35 24 10 4.369912 136
45 24 10 4.332329 136
55 24 10 4.631308 136
65 24 10 5.271385 136
35 22 11 2.382607 51
45 22 11 3.102792 51
55 22 11 3.405313 51
65 22 11 3.275248 51
35 23 11 -2.698302 295
45 23 11 -2.253994 295
55 23 11 -1.998369 295
65 23 11 -1.995282 295
45 24 11 4.952484 137
65 24 11 5.473172 137
45 23 12 -1.94643 297
55 23 12 0.4857415 297
65 23 12 -2.641056 297
75 23 12 -2.562516 297
45 24 12 4.361037 138
55 24 12 NA 138
65 24 12 5.820143 138.286
75 24 12 5.524569 138
35 23 13 -2.364254 299.0926
45 23 13 -2.420338 299
55 23 13 -2.437187 299
65 23 13 -2.329822 299
35 24 13 3.597156 140
45 24 13 4.23146 140
55 24 13 5.373809 140
65 24 13 5.553788 140
