lat camp flt x yday
45 24 11 4.440896 137
65 24 11 5.35415 137
45 23 12 -1.864097 297
55 23 12 1.328103 297
65 23 12 -2.650998 297
75 23 12 -2.63569 297
45 24 12 4.336151 138
55 24 12 NA 138
65 24 12 5.821523 138.286
75 24 12 5.635258 138
35 23 13 -2.321915 299.0926
45 23 13 -2.518671 299
55 23 13 -2.531371 299
65 23 13 -2.380248 299
35 24 13 4.498312 140
45 24 13 4.912387 140
55 24 13 5.969361 140
65 24 13 5.929581 140
