lat camp flt x yday
-45 22 6 NA 40
-65 23 6 -3.392003 283.4625
-55 23 6 -3.307224 283.4305
-45 23 6 -2.991614 283
-65 24 6 -3.692897 126
-55 24 6 -3.515249 125.5208
-45 24 6 -3.563667 125
-55 21 7 -2.948287 227
-45 21 7 -2.90225 227
-35 21 7 -2.468901 227
-25 21 7 -1.837248 227
-15 21 7 -1.301053 227
-5 21 7 NA 227
-55 22 7 -3.844891 43
-45 22 7 -3.67518 43
-35 22 7 -3.423238 43
-25 22 7 -4.697639 43
-15 22 7 -3.888244 43
-5 22 7 -1.345082 43
-65 23 7 -3.389463 286
-55 23 7 -3.378827 286
-65 24 7 -3.954804 128
-55 24 7 -3.738034 128
-5 21 8 -1.471429 229
5 21 8 -2.099734 229
15 21 8 -3.967401 229
25 21 8 -3.735626 229
35 21 8 -2.783158 229
-5 22 8 0.924038 45
5 22 8 2.091788 45
15 22 8 1.129518 45
25 22 8 1.351124 45
35 22 8 1.770314 45
-55 23 8 NA 289
-45 23 8 -3.118022 289
-35 23 8 -2.890676 289
-25 23 8 -2.829712 289
-15 23 8 -2.58263 289
-5 23 8 -0.05849832 289
-55 24 8 -3.72684 131
-45 24 8 -3.603903 131
-35 24 8 -3.626817 131
-25 24 8 -2.422559 131
-15 24 8 -2.230962 131
-5 24 8 -1.405117 131
35 21 9 NA 232
45 21 9 -4.261292 232
55 21 9 NA 232
65 21 9 -7.8265 232
75 21 9 -8.655205 232
35 22 9 1.920433 48
45 22 9 1.690906 48
55 22 9 2.42983 48
65 22 9 4.211478 48
75 22 9 4.177777 48
-5 23 9 -1.276056 291
5 23 9 -3.872595 291
15 23 9 -3.746871 291
-5 24 9 -1.911214 133
5 24 9 0.747055 133
15 24 9 2.993846 133
25 24 9 2.862436 133
35 24 9 3.595199 133
65 22 10 5.871588 49
75 22 10 4.976886 49
5 23 10 -4.165521 292
15 23 10 -3.551027 292
25 23 10 -2.926706 292
35 23 10 -2.622684 292
35 24 10 3.552169 136
45 24 10 3.772417 136
55 24 10 4.162242 136
65 24 10 4.773587 136
35 22 11 2.227375 51
45 22 11 4.198685 51
55 22 11 4.863343 51
65 22 11 5.239095 51
35 23 11 -2.672435 295
45 23 11 -2.214165 295
55 23 11 -1.887937 295
65 23 11 -1.318082 295
45 24 11 4.18806 137
65 24 11 5.17535 137
45 23 12 -2.383612 297
55 23 12 0.4163016 297
65 23 12 -2.000213 297
75 23 12 -1.95182 297
45 24 12 3.480564 138
55 24 12 NA 138
65 24 12 5.378463 138.286
75 24 12 5.15743 138
35 23 13 -2.6445 299.0926
45 23 13 -2.565081 299
55 23 13 -2.247697 299
65 23 13 -1.852904 299
35 24 13 4.046055 140
45 24 13 4.518483 140
55 24 13 5.721057 140
65 24 13 5.6345 140
