lat camp flt x yday
45 22 11 5.060678 51
55 22 11 5.596435 51
65 22 11 5.815607 51
35 23 11 -2.315349 295
45 23 11 -1.317429 295
55 23 11 -0.4633378 295
65 23 11 0.05010779 295
45 24 11 5.872584 137
65 24 11 6.357087 137
45 23 12 -2.254741 297
55 23 12 1.894744 297
65 23 12 -0.7263887 297
75 23 12 -0.262348 297
45 24 12 4.272616 138
55 24 12 NA 138
65 24 12 6.226849 138.286
75 24 12 6.270944 138
35 23 13 -2.365388 299.0926
45 23 13 -2.160014 299
55 23 13 -1.527214 299
65 23 13 -0.7817865 299
35 24 13 3.62714 140
45 24 13 5.086405 140
55 24 13 6.52149 140
65 24 13 6.643936 140
