lat camp flt x yday
15 23 10 -3.410229 292
25 23 10 -3.031502 292
35 23 10 -2.521904 292
35 24 10 3.787001 136
45 24 10 3.87844 136
55 24 10 4.05961 136
65 24 10 4.928656 136
35 22 11 2.327159 51
45 22 11 4.009333 51
55 22 11 4.5808 51
65 22 11 4.640422 51
35 23 11 -2.597215 295
45 23 11 -2.117969 295
55 23 11 -1.90509 295
65 23 11 -1.362006 295
45 24 11 4.753163 137
65 24 11 5.132744 137
45 23 12 -2.36735 297
55 23 12 0.1400083 297
65 23 12 -2.081165 297
75 23 12 -2.068127 297
45 24 12 3.948956 138
55 24 12 NA 138
65 24 12 5.434817 138.286
75 24 12 5.295135 138
35 23 13 -2.669772 299.0926
45 23 13 -2.58337 299
55 23 13 -2.043883 299
65 23 13 -1.527144 299
35 24 13 3.702073 140
45 24 13 4.68542 140
55 24 13 5.919423 140
65 24 13 5.79643 140
