lat camp flt x yday
35 22 8 2.285275 45
-55 23 8 NA 289
-45 23 8 -2.825878 289
-35 23 8 -2.642735 289
-25 23 8 -2.400228 289
-15 23 8 -1.855462 289
-5 23 8 0.9480296 289
-55 24 8 -3.57306 131
-45 24 8 -2.534412 131
-35 24 8 -1.405975 131
-25 24 8 -2.530311 131
-15 24 8 -2.40626 131
-5 24 8 -1.370546 131
35 21 9 NA 232
45 21 9 -2.261193 232
55 21 9 NA 232
65 21 9 -7.93606 232
75 21 9 -8.219844 232
35 22 9 2.750589 48
45 22 9 2.375764 48
55 22 9 3.087586 48
65 22 9 5.413617 48
75 22 9 4.959281 48
-5 23 9 -0.9898005 291
5 23 9 -4.711461 291
15 23 9 -4.381088 291
-5 24 9 -1.53409 133
5 24 9 0.9903844 133
15 24 9 3.328752 133
25 24 9 2.96009 133
35 24 9 3.199016 133
65 22 10 5.883297 49
75 22 10 5.853258 49
5 23 10 -6.042311 292
15 23 10 -5.175283 292
25 23 10 -2.678031 292
35 23 10 -2.237921 292
35 24 10 4.188612 136
45 24 10 4.578251 136
55 24 10 4.203306 136
65 24 10 5.184449 136
35 22 11 3.121012 51
45 22 11 4.826068 51
55 22 11 5.526201 51
65 22 11 5.416745 51
35 23 11 -2.087282 295
45 23 11 -1.892736 295
55 23 11 -1.663775 295
65 23 11 -0.8489867 295
45 24 11 4.236483 137
65 24 11 5.518753 137
45 23 12 -2.38664 297
55 23 12 -1.517257 297
65 23 12 -1.901255 297
75 23 12 -1.196455 297
45 24 12 3.291891 138
55 24 12 NA 138
65 24 12 6.270384 138.286
75 24 12 5.700156 138
35 23 13 -2.73675 299.0926
45 23 13 -2.435851 299
55 23 13 -1.835264 299
65 23 13 -1.351035 299
35 24 13 5.646588 140
45 24 13 5.074802 140
55 24 13 5.871187 140
65 24 13 5.705313 140
