lat camp flt x yday
5 21 8 -1.265405 229
15 21 8 -2.734273 229
25 21 8 -3.356252 229
35 21 8 -2.866381 229
-5 22 8 0.2564111 45
5 22 8 1.273138 45
15 22 8 1.137179 45
25 22 8 1.861548 45
35 22 8 2.153112 45
-55 23 8 NA 289
-45 23 8 -2.679222 289
-35 23 8 -2.647973 289
-25 23 8 -2.147239 289
-15 23 8 -1.849505 289
-5 23 8 -1.192937 289
-55 24 8 -3.519303 131
-45 24 8 -3.296369 131
-35 24 8 -2.728304 131
-25 24 8 -2.639027 131
-15 24 8 -2.497162 131
-5 24 8 -1.410972 131
35 21 9 NA 232
45 21 9 -4.307554 232
55 21 9 NA 232
65 21 9 -7.604635 232
75 21 9 -8.689103 232
35 22 9 2.659442 48
45 22 9 2.107446 48
55 22 9 2.681846 48
65 22 9 4.059752 48
75 22 9 4.194804 48
-5 23 9 -1.958983 291
5 23 9 -3.477633 291
15 23 9 -3.628303 291
-5 24 9 -1.610521 133
5 24 9 0.6157854 133
15 24 9 2.50793 133
25 24 9 2.975069 133
35 24 9 3.970686 133
65 22 10 5.511912 49
75 22 10 5.029123 49
5 23 10 -3.613048 292
15 23 10 -3.586318 292
25 23 10 -3.077107 292
35 23 10 -2.438808 292
35 24 10 4.301847 136
45 24 10 4.285009 136
55 24 10 4.521739 136
65 24 10 5.00591 136
35 22 11 2.758978 51
45 22 11 4.20207 51
55 22 11 4.588513 51
65 22 11 4.637752 51
35 23 11 -2.589511 295
45 23 11 -2.044567 295
55 23 11 -1.825631 295
65 23 11 -1.714408 295
45 24 11 4.771087 137
65 24 11 5.186749 137
45 23 12 -2.253813 297
55 23 12 -0.4087758 297
65 23 12 -1.885794 297
75 23 12 -2.078887 297
45 24 12 3.894739 138
55 24 12 NA 138
65 24 12 5.446781 138.286
75 24 12 5.192262 138
35 23 13 -2.555869 299.0926
45 23 13 -2.62991 299
55 23 13 -2.079276 299
65 23 13 -1.545228 299
35 24 13 3.481046 140
45 24 13 3.936243 140
55 24 13 4.688317 140
65 24 13 4.613638 140
