lat camp flt x yday
65 23 12 -2.437681 297
75 23 12 -2.078537 297
45 24 12 3.292729 138
55 24 12 NA 138
65 24 12 6.137991 138.286
75 24 12 5.478646 138
35 23 13 -2.488857 299.0926
45 23 13 -2.494319 299
55 23 13 -2.112392 299
65 23 13 -1.953626 299
35 24 13 3.96682 140
45 24 13 4.813762 140
55 24 13 5.83213 140
65 24 13 5.569646 140
