lat camp flt x yday
-45 22 7 -3.68339 43
-35 22 7 -3.234507 43
-25 22 7 -3.970858 43
-15 22 7 -3.94527 43
-5 22 7 -1.138978 43
-65 23 7 -3.140154 286
-55 23 7 -3.104672 286
-65 24 7 -4.092299 128
-55 24 7 -3.828943 128
-5 21 8 -1.778908 229
5 21 8 -2.851479 229
15 21 8 -4.206657 229
25 21 8 -3.565106 229
35 21 8 -3.572303 229
-5 22 8 1.55598 45
5 22 8 3.406684 45
15 22 8 1.318178 45
25 22 8 1.339558 45
35 22 8 1.874081 45
-55 23 8 NA 289
-45 23 8 -2.83828 289
-35 23 8 -2.702266 289
-25 23 8 -2.533168 289
-15 23 8 -1.728587 289
-5 23 8 0.7264382 289
-55 24 8 -3.879464 131
-45 24 8 -3.837599 131
-35 24 8 -4.440192 131
-25 24 8 -2.827872 131
-15 24 8 -2.687843 131
-5 24 8 -0.5184387 131
35 21 9 NA 232
45 21 9 -5.176549 232
55 21 9 NA 232
65 21 9 -7.711821 232
75 21 9 -8.157109 232
35 22 9 2.055703 48
45 22 9 1.83543 48
55 22 9 2.977304 48
65 22 9 4.275991 48
75 22 9 3.643844 48
-5 23 9 -1.202968 291
5 23 9 -3.791375 291
15 23 9 -3.597794 291
-5 24 9 -0.9921169 133
5 24 9 1.396416 133
15 24 9 2.569038 133
25 24 9 2.875092 133
35 24 9 3.323007 133
65 22 10 5.571105 49
75 22 10 4.589811 49
5 23 10 -3.894409 292
15 23 10 -3.540187 292
25 23 10 -2.827491 292
35 23 10 -2.627412 292
35 24 10 3.894153 136
45 24 10 3.82755 136
55 24 10 4.21831 136
65 24 10 5.091587 136
35 22 11 2.352997 51
45 22 11 3.53639 51
55 22 11 3.819529 51
65 22 11 3.678279 51
35 23 11 -2.768974 295
45 23 11 -2.024562 295
55 23 11 -1.191555 295
65 23 11 -1.028726 295
45 24 11 4.450149 137
65 24 11 5.302842 137
45 23 12 -1.852095 297
55 23 12 3.811971 297
65 23 12 -1.799839 297
75 23 12 -1.599649 297
45 24 12 3.591408 138
55 24 12 NA 138
65 24 12 5.467409 138.286
75 24 12 5.142869 138
35 23 13 -2.734681 299.0926
45 23 13 -2.734389 299
55 23 13 -2.399295 299
65 23 13 -1.760359 299
35 24 13 3.486471 140
45 24 13 3.983493 140
55 24 13 4.74963 140
65 24 13 5.110186 140
